timestamp,temp,humd,co2,voc1,voc2,no2,eth,co
2690238.0,0.5563106796116506,0.8144548506803324,0.8197259792727911,1.0,0.5959595959595959,0.5750915750915752,0.5256916996047432,0.7133105802047782
2690488.0,0.5563106796116506,0.8155151086764448,0.8249604777797295,1.0,0.5959595959595959,0.5750915750915752,0.5256916996047432,0.7133105802047782
2690738.0,0.5563106796116506,0.8167520763385758,0.8265413665905498,1.0,0.5959595959595959,0.5787545787545788,0.5256916996047432,0.7098976109215018
2690988.0,0.5563106796116506,0.8176356246686695,0.829158615844019,1.0,0.601010101010101,0.5787545787545788,0.5256916996047432,0.7098976109215018
2691238.0,0.5572815533980582,0.8183424633327445,0.831248902160548,1.0,0.601010101010101,0.5824175824175825,0.5256916996047432,0.7098976109215018
2691488.0,0.5572815533980582,0.8195794309948755,0.8317758650974881,1.0,0.601010101010101,0.5824175824175825,0.5296442687747035,0.7133105802047782
2691738.0,0.5572815533980582,0.8204629793249691,0.8333391884770771,1.0,0.601010101010101,0.5824175824175825,0.5296442687747035,0.7098976109215018
2691988.0,0.5572815533980582,0.821346527655063,0.8375373265413666,1.0,0.601010101010101,0.5824175824175825,0.5296442687747035,0.7133105802047782
