timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
966237,33.26,45.04,99.89,1138,2263,2.35,1.17,1.96,1.04
966487,33.27,45.03,99.89,1125,2265,2.35,1.18,1.96,1.04
966737,33.27,45.02,99.89,1121,2240,2.35,1.18,1.96,1.04
966987,33.27,45.02,99.90,1113,2251,2.35,1.17,1.96,1.04
967237,33.27,45.02,99.89,1131,2263,2.35,1.18,1.96,1.04
967487,33.28,45.02,99.90,1140,2286,2.35,1.18,1.96,1.04
967737,33.28,45.01,99.90,1133,2274,2.35,1.18,1.96,1.04
967987,33.29,44.99,99.89,1108,2214,2.35,1.18,1.96,1.04
