timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
5336237,31.35,39.33,99.06,3171,60000,2.34,1.38,1.81,2.33
5336487,31.37,39.33,99.06,3130,60000,2.34,1.38,1.82,2.33
5336737,31.37,39.32,99.06,3147,60000,2.35,1.38,1.83,2.34
5336987,31.37,39.32,99.06,3188,60000,2.35,1.39,1.84,2.33
5337237,31.37,39.33,99.06,3154,60000,2.36,1.39,1.84,2.33
5337487,31.39,39.32,99.06,3183,60000,2.36,1.39,1.85,2.34
5337737,31.38,39.33,99.06,3144,60000,2.37,1.39,1.86,2.34
5337987,31.38,39.31,99.06,3147,60000,2.38,1.40,1.87,2.34
