timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
9850242,36.50,65.25,99.46,34476,60000,2.70,1.25,2.45,2.10
9850492,36.50,65.23,99.46,33880,60000,2.70,1.25,2.45,2.09
9850742,36.51,65.20,99.47,33611,60000,2.70,1.25,2.45,2.09
9850992,36.50,65.17,99.46,33820,60000,2.70,1.25,2.45,2.09
9851242,36.51,65.14,99.47,33939,60000,2.70,1.25,2.45,2.10
9851492,36.51,65.12,99.47,34357,60000,2.70,1.26,2.45,2.10
9851742,36.51,65.09,99.47,33731,60000,2.70,1.26,2.45,2.09
9851992,36.51,65.06,99.46,33939,60000,2.70,1.26,2.45,2.09
