timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
250236,34.19,36.16,99.02,403,110,1.47,0.33,0.96,0.38
250486,34.20,36.15,99.01,405,106,1.47,0.33,0.96,0.38
250736,34.19,36.15,99.01,400,108,1.47,0.33,0.96,0.38
250986,34.19,36.13,99.02,400,103,1.47,0.33,0.96,0.38
251236,34.18,36.15,99.01,400,103,1.47,0.33,0.96,0.38
251486,34.19,36.15,99.01,406,107,1.47,0.32,0.96,0.38
251736,34.19,36.13,99.01,408,103,1.47,0.33,0.96,0.38
251986,34.18,36.15,99.01,406,102,1.47,0.33,0.96,0.37
