timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
6196240,32.56,40.34,99.47,400,52,1.55,0.39,0.93,0.45
6196490,32.57,40.35,99.47,400,52,1.55,0.39,0.93,0.45
6196740,32.57,40.34,99.47,400,55,1.55,0.39,0.93,0.45
6196990,32.56,40.35,99.47,400,61,1.55,0.39,0.93,0.45
6197240,32.57,40.34,99.47,400,55,1.55,0.39,0.92,0.45
6197490,32.56,40.34,99.47,400,70,1.55,0.39,0.92,0.45
6197740,32.55,40.37,99.47,400,64,1.55,0.39,0.93,0.45
6197990,32.55,40.34,99.47,400,63,1.55,0.39,0.92,0.45
