timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
2646236,28.09,46.34,99.93,400,9884,2.43,1.59,2.21,0.91
2646486,28.09,46.32,99.93,400,9850,2.43,1.59,2.21,0.91
2646736,28.08,46.31,99.93,400,9715,2.43,1.59,2.21,0.91
2646986,28.09,46.32,99.93,400,9963,2.43,1.59,2.21,0.91
2647236,28.08,46.31,99.93,400,9895,2.43,1.59,2.21,0.92
2647486,28.08,46.33,99.93,400,10098,2.43,1.59,2.21,0.92
2647736,28.08,46.30,99.93,400,10098,2.43,1.59,2.21,0.92
2647986,28.08,46.30,99.93,400,9918,2.43,1.59,2.21,0.92
