timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
3106237,29.95,65.08,99.95,36804,60000,2.60,1.42,2.44,1.74
3106487,29.95,65.06,99.94,36058,60000,2.60,1.41,2.44,1.73
3106737,29.95,65.01,99.94,34984,60000,2.60,1.41,2.44,1.74
3106987,29.95,64.99,99.94,33134,60000,2.60,1.40,2.44,1.73
3107237,29.96,64.94,99.94,32477,60000,2.60,1.39,2.44,1.73
3107487,29.95,64.92,99.94,31165,60000,2.60,1.38,2.44,1.72
3107737,29.96,64.89,99.94,29613,60000,2.60,1.37,2.44,1.71
3107987,29.95,64.84,99.94,28486,60000,2.59,1.35,2.44,1.71
