timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
1572928,36.18,22.02,99.60,8945,60000,2.69,1.36,2.50,2.08
1573178,36.18,22.06,99.60,8945,60000,2.69,1.35,2.50,2.08
1573428,36.18,22.13,99.60,8979,60000,2.69,1.35,2.50,2.08
1573678,36.17,22.17,99.60,8962,60000,2.68,1.34,2.50,2.08
1573928,36.18,22.24,99.60,8979,60000,2.68,1.34,2.50,2.08
1574178,36.18,22.29,99.60,8968,60000,2.68,1.34,2.50,2.08
1574428,36.18,22.35,99.60,9118,60000,2.68,1.34,2.50,2.08
1574678,36.18,22.42,99.60,8974,60000,2.67,1.35,2.50,2.08
