timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
2772236,28.18,45.62,99.93,400,7419,2.44,1.57,2.21,0.93
2772486,28.18,45.63,99.93,400,7520,2.44,1.56,2.22,0.93
2772736,28.17,45.61,99.93,400,7261,2.44,1.56,2.21,0.93
2772986,28.18,45.60,99.93,400,7329,2.45,1.56,2.22,0.93
2773236,28.18,45.62,99.93,400,7396,2.44,1.56,2.22,0.93
2773486,28.18,45.61,99.93,400,7363,2.44,1.56,2.21,0.93
2773736,28.18,45.62,99.93,400,7160,2.44,1.56,2.22,0.93
2773986,28.18,45.63,99.93,400,7396,2.44,1.56,2.21,0.93
