timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
4246239,33.40,44.65,99.03,4590,60000,2.56,0.94,2.25,1.51
4246489,33.41,44.65,99.03,4609,60000,2.56,0.94,2.25,1.51
4246739,33.41,44.65,99.04,4599,60000,2.56,0.94,2.25,1.50
4246989,33.41,44.65,99.03,4612,60000,2.56,0.94,2.25,1.50
4247239,33.41,44.65,99.03,4597,60000,2.56,0.94,2.25,1.51
4247489,33.41,44.64,99.03,4597,60000,2.56,0.94,2.25,1.51
4247739,33.41,44.66,99.04,4575,60000,2.56,0.94,2.25,1.50
4247989,33.42,44.66,99.04,4619,60000,2.56,0.94,2.25,1.51
