timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
3112237,32.19,38.01,99.89,400,15715,2.61,1.89,2.38,1.11
3112487,32.19,38.03,99.89,400,15535,2.61,1.88,2.38,1.11
3112737,32.19,38.02,99.89,400,15389,2.61,1.89,2.38,1.11
3112987,32.20,38.03,99.89,400,15591,2.61,1.88,2.38,1.11
3113237,32.19,38.03,99.89,400,15467,2.61,1.88,2.38,1.11
3113487,32.20,38.02,99.89,400,15490,2.61,1.89,2.38,1.11
3113737,32.19,38.03,99.89,400,15422,2.61,1.88,2.38,1.11
3113987,32.20,38.02,99.89,400,15557,2.61,1.89,2.38,1.11
