timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
8770238,33.16,35.59,99.06,4452,60000,2.68,1.16,2.35,1.95
8770488,33.16,35.57,99.06,4469,60000,2.68,1.16,2.35,1.95
8770738,33.16,35.59,99.06,4464,60000,2.68,1.16,2.35,1.95
8770988,33.17,35.58,99.06,4491,60000,2.68,1.16,2.35,1.95
8771238,33.17,35.58,99.06,4477,60000,2.68,1.16,2.35,1.95
8771488,33.17,35.58,99.06,4486,60000,2.68,1.16,2.35,1.95
8771738,33.17,35.55,99.06,4545,60000,2.68,1.16,2.35,1.95
8771988,33.17,35.56,99.06,4548,60000,2.68,1.16,2.35,1.95
