timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co
974928,34.65,33.88,99.62,1233,4512,2.41,0.87,1.94,1.07
975178,34.66,33.86,99.62,1280,4618,2.41,0.87,1.94,1.08
975428,34.65,33.87,99.62,1316,4738,2.41,0.86,1.94,1.08
975678,34.65,33.86,99.62,1308,4713,2.41,0.85,1.94,1.08
975928,34.66,33.88,99.62,1301,4718,2.41,0.85,1.94,1.05
976178,34.66,33.90,99.62,1306,4843,2.41,0.84,1.94,1.02
976428,34.66,33.91,99.62,1264,4763,2.41,0.83,1.93,0.98
976678,34.67,33.90,99.62,1243,4788,2.40,0.82,1.93,0.97
